index,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
132483,2016-03-25 08:37:21,Mercedes_Benz_190_Diesel_2_5_Liter,privat,Angebot,39000,control,limousine,1991,manuell,91,andere,150000,5,diesel,mercedes_benz,,2016-03-25 00:00:00,0,63450,2016-03-25 09:44:45
183211,2016-03-14 13:47:31,Volkswagen_Polo_6n2_Tuev_bis_11/2017_Scheckheftgepflegt,privat,Angebot,1090,test,kleinwagen,2001,manuell,50,polo,150000,1,benzin,volkswagen,nein,2016-03-14 00:00:00,0,38533,2016-03-18 00:46:00
72367,2016-03-07 14:56:56,Renault_Laguna_1.8_Privilege_Klima_Sitzheizung_Tuev.,privat,Angebot,2499,control,limousine,2002,manuell,120,laguna,150000,4,benzin,renault,nein,2016-03-07 00:00:00,0,1159,2016-04-07 10:46:15
13961,2016-03-14 03:56:27,Seat_Cordoba_mit_Kupplungsschaden,privat,Angebot,300,test,limousine,1998,manuell,0,cordoba,150000,3,benzin,seat,ja,2016-03-14 00:00:00,0,38112,2016-03-17 19:21:24
57142,2016-03-23 20:31:13,SHARAN_1.9_LEDER_TOP_/7_SITZE,privat,Angebot,2700,control,kombi,2004,,0,sharan,150000,0,diesel,volkswagen,,2016-03-23 00:00:00,0,55118,2016-03-23 20:49:09
151918,2016-03-22 21:50:38,Nissan_X_Trail_2.2_dCi_4x4,privat,Angebot,9500,control,suv,2007,manuell,136,x_trail,125000,2,diesel,nissan,nein,2016-03-22 00:00:00,0,58091,2016-04-06 17:15:58
146710,2016-03-25 22:52:07,Volkswagen_Scirocco_GT_II,privat,Angebot,5500,control,coupe,1992,manuell,95,scirocco,150000,10,benzin,volkswagen,nein,2016-03-25 00:00:00,0,92245,2016-04-07 14:56:20
119352,2016-04-02 10:48:43,VW_Polo_1_4_Automatik_Trendline_5_tuerig,privat,Angebot,8840,test,limousine,2010,automatik,86,polo,60000,8,benzin,volkswagen,nein,2016-04-02 00:00:00,0,48429,2016-04-07 14:32:17
236571,2016-03-14 19:53:20,BMW__118d__Scheckheftgepflegt,privat,Angebot,8990,control,limousine,2010,manuell,143,1er,150000,6,diesel,bmw,nein,2016-03-14 00:00:00,0,35232,2016-03-22 16:16:26
258413,2016-03-23 19:37:03,BMW_318i_touring_E46_/_TÜV_NEU!,privat,Angebot,4450,control,kombi,2002,manuell,143,3er,150000,12,benzin,bmw,,2016-03-23 00:00:00,0,29439,2016-04-06 01:45:48
254412,2016-03-19 13:48:09,Suzuki_Swift_1.0_GL,privat,Angebot,899,test,kleinwagen,1994,manuell,53,swift,100000,8,benzin,suzuki,nein,2016-03-19 00:00:00,0,12629,2016-04-06 19:46:38
68138,2016-04-01 14:37:12,Volkswagen_Touareg_3.0_V6_TDI_Blue_Motion_DPF_Automatik,privat,Angebot,9900,test,suv,2015,,0,touareg,150000,8,diesel,volkswagen,nein,2016-04-01 00:00:00,0,70794,2016-04-03 11:48:42
11034,2016-03-26 23:37:41,Volkswagen_Golf_GTI_Performance_BlueMotion_Technology_DSG,privat,Angebot,31200,test,limousine,2014,automatik,330,golf,20000,12,benzin,volkswagen,nein,2016-03-26 00:00:00,0,64658,2016-04-07 01:46:34
26847,2016-03-25 22:36:56,Opel_Corsa_1_2_16V_Klima,privat,Angebot,1199,control,kleinwagen,2002,manuell,75,corsa,125000,4,benzin,opel,nein,2016-03-25 00:00:00,0,47638,2016-03-25 22:36:56
82831,2016-03-08 11:51:20,Audi_A3_2.0_TDI_Sportback_DPF_S_tronic_S_line_Spo...,privat,Angebot,15990,control,kombi,2011,automatik,170,a3,90000,5,diesel,audi,nein,2016-03-08 00:00:00,0,13595,2016-04-07 13:17:39
103058,2016-03-28 15:55:25,Ford_Fiesta,privat,Angebot,500,control,kleinwagen,1991,manuell,60,fiesta,125000,7,benzin,ford,nein,2016-03-28 00:00:00,0,76479,2016-03-30 07:15:37
4896,2016-03-14 11:52:19,bmw_e36_328_i_coupe_unikat_schwarz_gasanlage_luftfahrwerk_m3_m,privat,Angebot,13999,test,coupe,1995,manuell,193,3er,5000,3,benzin,bmw,nein,2016-03-14 00:00:00,0,53844,2016-03-28 03:47:36
50399,2016-03-20 18:42:21,Volkswagen_Golf_Variant_2.0_TDI_BlueMotion_Technology_D...,privat,Angebot,19990,test,kombi,2014,automatik,150,golf,80000,5,diesel,volkswagen,nein,2016-03-20 00:00:00,0,21354,2016-03-28 19:44:31
124126,2016-03-20 18:36:57,BMW_120,privat,Angebot,8699,test,limousine,2007,automatik,177,1er,150000,10,diesel,bmw,nein,2016-03-20 00:00:00,0,33332,2016-04-07 01:45:02
58905,2016-03-20 20:38:01,Opel_Zafira_OPC,privat,Angebot,2100,test,kombi,1999,manuell,122,zafira,150000,11,benzin,opel,,2016-03-20 00:00:00,0,12055,2016-03-20 20:38:01
351147,2016-03-24 20:38:54,Audi_A6_Avant_3.0_TDI_quattro_S_Line_20_Zoll_LED,privat,Angebot,53950,test,kombi,2015,automatik,272,a6,30000,4,diesel,audi,nein,2016-03-24 00:00:00,0,88400,2016-04-03 14:19:15
205243,2016-03-31 19:44:26,Smart_450_Cabrio,privat,Angebot,2250,control,cabrio,2000,automatik,54,fortwo,150000,6,benzin,smart,nein,2016-03-31 00:00:00,0,14612,2016-04-06 13:45:40
253721,2016-03-23 20:56:37,Volkswagen_Golf_1.8__Klima__Trendline_Klima.111TKM_1Hand,privat,Angebot,1100,test,limousine,1996,manuell,75,golf,125000,6,benzin,volkswagen,nein,2016-03-23 00:00:00,0,52080,2016-03-29 17:16:46
251828,2016-03-17 20:48:41,Chevrolet_Spark_1.0_LS__TÜV_10/17.1Hd_Klima_Wi_Raeder__Top_Zustand,privat,Angebot,3990,control,,2017,manuell,69,spark,30000,10,benzin,chevrolet,nein,2016-03-17 00:00:00,0,8060,2016-03-17 20:48:41
240769,2016-03-10 11:43:00,Skoda_Octavia_1.6_Team_Edition,privat,Angebot,7500,test,limousine,2008,manuell,102,octavia,125000,8,benzin,skoda,nein,2016-03-10 00:00:00,0,28832,2016-03-15 19:46:51
172902,2016-03-20 00:56:38,Mercedes_Benz_E_220_CDI_Classic,privat,Angebot,8900,control,limousine,2006,manuell,150,e_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,86163,2016-04-06 03:16:12
286375,2016-03-14 21:57:41,Hyundai_Santa_Fe_2.2_CRDi_4WD_GLS,privat,Angebot,10000,test,suv,2008,manuell,155,santa,100000,5,diesel,hyundai,nein,2016-03-14 00:00:00,0,63571,2016-03-26 23:15:23
369569,2016-03-23 18:51:55,Seat_Arosa__Automatik_45000km!!!!,privat,Angebot,1250,test,kleinwagen,2001,automatik,0,arosa,50000,9,benzin,seat,nein,2016-03-23 00:00:00,0,44379,2016-03-23 18:51:55
30792,2016-04-02 12:56:34,Peugeot_206_CC_135_Platinum,privat,Angebot,2200,test,cabrio,2001,manuell,136,2_reihe,150000,10,benzin,peugeot,nein,2016-04-02 00:00:00,0,78224,2016-04-06 11:15:26
156288,2016-03-30 13:52:46,VW_T4_mit_Potenzial...:__,privat,Angebot,0,test,bus,1995,automatik,0,transporter,150000,4,benzin,volkswagen,,2016-03-30 00:00:00,0,24398,2016-04-01 07:49:47
368571,2016-03-21 18:43:25,Audi_A4_1.8,privat,Angebot,850,test,limousine,1995,manuell,125,a4,150000,4,benzin,audi,nein,2016-03-21 00:00:00,0,82515,2016-03-31 23:45:53
20561,2016-03-09 23:52:41,Audi_A4_Avant_2.0_TDI_DPF,privat,Angebot,12499,test,kombi,2007,manuell,170,a4,150000,6,diesel,audi,nein,2016-03-09 00:00:00,0,34414,2016-04-05 19:18:11
137384,2016-03-17 11:54:48,Mercedes_Benz_E_350_T_CDI_DPF_BlueEFFICIENCY_7G_TRONIC_Ava...,privat,Angebot,21500,control,kombi,2010,automatik,231,e_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-17 00:00:00,0,40885,2016-04-04 11:18:08
127902,2016-03-07 20:42:48,Audi_A4_Avant_1.8,privat,Angebot,750,test,kombi,1996,manuell,125,a4,150000,5,benzin,audi,ja,2016-03-07 00:00:00,0,83301,2016-04-05 13:46:06
121832,2016-03-27 16:51:07,BMW_318i_in_Super_Zustand_mit_Tuev_bis_9.2017_Alles_Heil.....,privat,Angebot,950,test,limousine,1993,manuell,115,3er,150000,12,benzin,bmw,nein,2016-03-27 00:00:00,0,23564,2016-04-03 13:46:11
152440,2016-03-28 14:53:44,BMW_530d_M_Paket_Shadowline,privat,Angebot,4525,test,limousine,2003,manuell,193,5er,150000,3,diesel,bmw,nein,2016-03-28 00:00:00,0,26919,2016-03-28 14:53:44
368951,2016-03-29 12:58:57,BMW_525d_touring_Edition_Sport_M_Paket,privat,Angebot,3290,test,kombi,2001,manuell,163,5er,150000,11,diesel,bmw,nein,2016-03-29 00:00:00,0,13595,2016-04-05 22:17:11
113380,2016-03-29 21:57:04,BMW_X5_3.0_d,privat,Angebot,10500,test,limousine,2004,automatik,218,x_reihe,150000,4,diesel,bmw,nein,2016-03-29 00:00:00,0,90491,2016-04-06 09:46:19
133610,2016-03-20 16:37:52,Peugeot_206_zu_verkaufen,privat,Angebot,950,test,,2005,manuell,0,,150000,0,benzin,peugeot,,2016-03-20 00:00:00,0,71229,2016-04-06 21:46:18
131478,2016-04-03 12:53:32,Fiat_stilo_multi_wagon_1.9_jtd_super_zustand!!,privat,Angebot,2490,control,kombi,2004,manuell,115,stilo,150000,7,diesel,fiat,nein,2016-04-03 00:00:00,0,59425,2016-04-05 11:45:31
49392,2016-03-05 15:38:01,Audi_A4_V6_2.5_TDI_SEHR_GEPFLEGT,privat,Angebot,3600,control,kombi,2004,automatik,163,a4,150000,8,diesel,audi,nein,2016-03-05 00:00:00,0,63674,2016-03-18 03:44:42
92611,2016-04-02 14:39:38,Fiat_Bravo_zu_verkaufen,privat,Angebot,4800,test,kleinwagen,2009,manuell,120,bravo,125000,5,benzin,fiat,nein,2016-04-02 00:00:00,0,47137,2016-04-06 12:46:04
269212,2016-03-20 08:56:50,BMW_CABRIO__320_I._AUTOMATIK__LEDER_KLIMA_EL_VERDECK,privat,Angebot,5800,test,cabrio,2002,automatik,175,3er,150000,9,benzin,bmw,nein,2016-03-20 00:00:00,0,79336,2016-04-06 03:46:11
324349,2016-03-25 15:40:24,MINI_Mini_Cooper_mit_Cooper_S_Felgen__Sommerreifen_,privat,Angebot,5999,test,kleinwagen,2005,manuell,116,cooper,80000,9,benzin,mini,nein,2016-03-25 00:00:00,0,80689,2016-04-02 19:17:30
360380,2016-03-16 07:57:53,TÜV_neu_.....,privat,Angebot,3199,control,,2018,manuell,101,ibiza,150000,7,,seat,,2016-03-16 00:00:00,0,71729,2016-04-06 01:44:37
170631,2016-03-24 15:56:10,Golf_2___2_Tuerig_mit_Schiebedach_und_Automatik_MK2__MK_II_1988,privat,Angebot,800,test,kleinwagen,1988,automatik,70,golf,125000,5,benzin,volkswagen,nein,2016-03-24 00:00:00,0,50374,2016-03-28 13:47:05
255843,2016-03-20 20:49:16,Volkswagen_T5_Multivan_TDI•Automatik__Navi_lange_Version,privat,Angebot,8900,test,bus,2005,automatik,174,transporter,150000,4,diesel,volkswagen,nein,2016-03-20 00:00:00,0,7570,2016-03-28 23:15:41
38265,2016-03-15 18:39:55,Opel_corsa,privat,Angebot,500,control,kleinwagen,2000,manuell,0,corsa,150000,11,benzin,opel,nein,2016-03-15 00:00:00,0,6231,2016-03-17 14:16:05
346052,2016-03-17 10:54:12,Gute_Zustand_neu_Zahnriem_TÜV,privat,Angebot,1000,test,kleinwagen,2002,,58,twingo,150000,11,,renault,,2016-03-17 00:00:00,0,52525,2016-03-24 01:47:18
156091,2016-03-20 22:50:05,Volkswagen_Golf_1.9_TDI_Generation,privat,Angebot,2500,test,limousine,2000,manuell,116,golf,150000,1,diesel,volkswagen,nein,2016-03-20 00:00:00,0,38112,2016-03-20 22:50:05
352981,2016-03-08 16:51:05,RS_5Garantie_Traumzustand_36.000km_Bang_&_Olufsen_Sportwagen,privat,Angebot,47000,test,limousine,2011,manuell,450,andere,40000,1,benzin,audi,nein,2016-03-08 00:00:00,0,4155,2016-03-24 12:17:39
163511,2016-03-21 05:36:53,Volkswagen_Sharan_2.0_TDI_DSG_Blue_Motion,privat,Angebot,24900,test,bus,2012,automatik,170,sharan,80000,4,diesel,volkswagen,nein,2016-03-21 00:00:00,0,85405,2016-04-06 01:49:39
250684,2016-03-22 20:57:58,Volkswagen_Golf_Cabrio,privat,Angebot,4800,control,kleinwagen,1983,manuell,50,golf,150000,7,benzin,volkswagen,nein,2016-03-22 00:00:00,0,72770,2016-04-06 16:16:56
48202,2016-03-23 12:38:53,Mercedes_Benz_E_320_CDI_7G_TRONIC,privat,Angebot,11899,control,limousine,2007,automatik,224,e_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-23 00:00:00,0,81377,2016-04-05 11:18:12
340404,2016-03-20 12:42:32,VW_GOLF_GTI,privat,Angebot,2500,test,,2005,,0,golf,150000,0,,volkswagen,,2016-03-20 00:00:00,0,63853,2016-04-06 11:17:52
49825,2016-03-28 22:54:09,Mercedes_Benz_C_220_CDI_Elegance_1.Hand_Original_Tuev_11_2016,privat,Angebot,3700,control,limousine,2001,automatik,143,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,41464,2016-03-29 06:41:07
73754,2016-03-27 13:51:54,Audi_A4_Avant_2.0_TFSI_quattro_S_line,privat,Angebot,19900,test,kombi,2010,manuell,179,a4,70000,7,benzin,audi,nein,2016-03-27 00:00:00,0,66701,2016-04-07 09:46:17
174972,2016-03-18 21:47:51,BMW_325i_Limo_Automatik_Steptronic_Xenon_MFL_PDC,privat,Angebot,4990,control,limousine,2001,automatik,192,3er,150000,5,benzin,bmw,nein,2016-03-18 00:00:00,0,86316,2016-03-21 07:48:05
136740,2016-04-04 12:41:09,Opel_Corsa_100_Edit._TÜV_5/17,privat,Angebot,700,control,kleinwagen,2000,manuell,60,corsa,150000,5,benzin,opel,nein,2016-04-04 00:00:00,0,17111,2016-04-06 13:44:26
191145,2016-03-30 18:49:21,Volkswagen_Golf_1.4,privat,Angebot,1000,test,kleinwagen,1998,manuell,75,golf,150000,3,benzin,volkswagen,nein,2016-03-30 00:00:00,0,38690,2016-04-07 10:16:54
256734,2016-03-22 19:41:34,Skoda_Superb_2_5_TDI_Automatik_Elegance,privat,Angebot,2000,test,limousine,2005,automatik,163,superb,150000,1,diesel,skoda,ja,2016-03-22 00:00:00,0,66822,2016-04-04 11:16:44
80527,2016-03-25 19:37:36,Volkswagen_Golf_2.0_GTI_DSG,privat,Angebot,7990,test,limousine,2005,automatik,200,golf,90000,6,benzin,volkswagen,nein,2016-03-25 00:00:00,0,22083,2016-04-01 05:46:37
230007,2016-03-31 17:51:37,Ford_fiesta,privat,Angebot,2350,control,,2016,manuell,60,,150000,3,,ford,,2016-03-31 00:00:00,0,92360,2016-04-06 11:44:27
277622,2016-03-18 12:43:08,Peugeot_206_cc_Platinum,privat,Angebot,2999,control,cabrio,2003,manuell,136,2_reihe,125000,8,benzin,peugeot,nein,2016-03-18 00:00:00,0,78054,2016-03-29 12:49:01
198109,2016-03-17 20:36:59,BMW_E39_520i_Tuev_neu,privat,Angebot,2850,control,limousine,1996,manuell,150,5er,150000,6,benzin,bmw,nein,2016-03-17 00:00:00,0,51147,2016-03-22 04:16:05
308881,2016-03-21 14:57:21,Volkswagen_Transporter_TD_T4,privat,Angebot,800,control,bus,1995,manuell,75,transporter,150000,12,diesel,volkswagen,nein,2016-03-21 00:00:00,0,17438,2016-04-06 13:16:51
168505,2016-03-30 20:45:22,Vw_passat_voll_Ausstattung,privat,Angebot,4600,control,,2017,manuell,170,passat,150000,0,diesel,volkswagen,,2016-03-30 00:00:00,0,56727,2016-03-30 20:45:22
337290,2016-03-12 09:48:08,Audi_A3_1_6_TDI_Limosine_S_Line_Felgen_+_MAM_Felgen_Grau/Metallic,privat,Angebot,17900,control,limousine,2012,manuell,105,a3,70000,11,diesel,audi,nein,2016-03-12 00:00:00,0,66424,2016-04-06 00:18:03
305976,2016-03-23 16:46:14,Schnaeppchenjaeger_augepasst!!!,privat,Angebot,500,test,,2017,,0,twingo,150000,0,benzin,renault,nein,2016-03-23 00:00:00,0,27404,2016-03-29 11:17:08
306838,2016-03-11 23:52:51,Alfa_romeo_gt_1.9_jtd,privat,Angebot,2700,test,,2005,manuell,150,andere,150000,0,,alfa_romeo,,2016-03-11 00:00:00,0,36037,2016-04-05 15:17:05
235666,2016-03-28 12:56:51,Mercedes_Benz_KABRlO__LlMOUSlNE_Blue_Effic?ency_Cabriolet,privat,Angebot,25750,test,cabrio,2012,automatik,204,e_klasse,125000,1,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,58507,2016-04-06 16:15:33
124623,2016-03-07 21:43:27,Mazda_6_Sport_Kombi_2.0_CD_DPF,privat,Angebot,4800,control,kombi,2006,manuell,143,6_reihe,150000,7,diesel,mazda,nein,2016-03-07 00:00:00,0,12105,2016-04-05 23:45:32
148341,2016-03-16 11:49:30,Kia_Carens_EX_LPG_Klimaautomatik,privat,Angebot,2499,test,bus,2004,manuell,126,andere,150000,8,lpg,kia,nein,2016-03-16 00:00:00,0,47574,2016-03-22 15:45:56
359643,2016-04-01 12:54:33,VW_Golf_1.6_Automatik_Klima_ZV_E_Fenster,privat,Angebot,1999,test,limousine,2000,automatik,101,golf,150000,3,benzin,volkswagen,,2016-04-01 00:00:00,0,24536,2016-04-05 07:45:48
88510,2016-03-17 16:50:22,BMW_520d_facelift__vollausstattung!,privat,Angebot,11000,test,limousine,2007,automatik,163,5er,150000,11,diesel,bmw,nein,2016-03-17 00:00:00,0,27628,2016-04-07 02:16:55
358865,2016-03-16 07:56:37,Audi_A6_TDI_2.5_Liter_120KW,privat,Angebot,4000,control,kombi,2002,automatik,163,a6,150000,12,,audi,nein,2016-03-16 00:00:00,0,53501,2016-04-06 02:44:28
29445,2016-03-23 00:59:11,Ford_Mondeo_2.0_Ghia,privat,Angebot,2150,test,limousine,2003,automatik,145,mondeo,150000,12,benzin,ford,nein,2016-03-22 00:00:00,0,22143,2016-04-07 06:46:08
128333,2016-03-30 12:52:35,Citroën_Mehari,privat,Angebot,14800,control,cabrio,1977,,29,andere,90000,8,benzin,citroen,nein,2016-03-30 00:00:00,0,64395,2016-04-01 06:46:03
333140,2016-03-22 21:56:52,Verkaufe_Golf_II_gt,privat,Angebot,650,control,,2016,manuell,90,golf,150000,5,,volkswagen,nein,2016-03-22 00:00:00,0,41460,2016-03-22 21:56:52
369933,2016-03-20 20:39:29,VECTRA_B_DTI_EDITION__100,privat,Angebot,650,test,limousine,1998,,101,vectra,150000,12,diesel,opel,,2016-03-20 00:00:00,0,40699,2016-03-27 10:16:32
190824,2016-03-22 17:44:08,Peugeot_207_90,privat,Angebot,3300,control,kleinwagen,2006,manuell,88,2_reihe,90000,9,benzin,peugeot,nein,2016-03-22 00:00:00,0,80937,2016-04-06 08:17:53
49192,2016-04-06 15:25:37,Lamborghini_Aventador_LP_750_4_Superveloce,privat,Angebot,15000,control,coupe,2013,automatik,751,,10000,1,benzin,sonstige_autos,nein,2016-04-06 00:00:00,0,60386,2016-04-06 15:25:37
218057,2016-04-01 15:37:16,Renault_Laguna_Kombi_1_6_Bastlerfahrzeug_Fahrbereit,privat,Angebot,350,test,kombi,1999,manuell,107,laguna,150000,3,benzin,renault,ja,2016-04-01 00:00:00,0,44309,2016-04-07 12:46:12
72155,2016-03-12 19:46:36,VW_Polo_86c_mit_LPG_AUTOGASANLAGE!_._TÜV_NEU,privat,Angebot,1150,test,kleinwagen,1991,manuell,33,polo,150000,5,lpg,volkswagen,nein,2016-03-12 00:00:00,0,38302,2016-03-12 19:46:36
200804,2016-03-21 17:51:36,Golf_3__Motor_und_Getriebe_top_Zustand,privat,Angebot,499,control,kleinwagen,1997,manuell,60,golf,150000,2,benzin,volkswagen,nein,2016-03-21 00:00:00,0,34266,2016-03-24 07:18:16
135484,2016-03-22 14:51:53,Suche_Golf_II_2_alles_anbieten,privat,Angebot,0,control,,1995,,0,golf,5000,0,,volkswagen,,2016-03-22 00:00:00,0,59269,2016-04-06 04:16:55
21197,2016-03-09 10:50:06,Daewoo_Nubira_1.6,privat,Angebot,1590,control,limousine,2004,manuell,109,nubira,150000,10,benzin,daewoo,nein,2016-03-09 00:00:00,0,72762,2016-04-05 15:15:59
214831,2016-04-05 23:06:38,VW_Fox_Bastlerauto,privat,Angebot,899,control,kleinwagen,2005,manuell,40,fox,150000,8,benzin,volkswagen,,2016-04-05 00:00:00,0,57290,2016-04-05 23:25:22
12514,2016-03-13 01:58:05,Smart_smart_fortwo_coupe_pulse_micro_hybrid_drive,privat,Angebot,4600,control,kleinwagen,2009,manuell,71,fortwo,60000,10,benzin,smart,nein,2016-03-13 00:00:00,0,88662,2016-03-31 19:45:48
196935,2016-03-22 19:45:20,Audi_A4_Limousine,privat,Angebot,699,test,limousine,1998,manuell,101,a4,150000,11,benzin,audi,ja,2016-03-22 00:00:00,0,95704,2016-03-31 18:44:23
243579,2016-03-13 19:42:02,Mercedes_Benz_C320_T_CDI_4_Matic_Avantgarde_Topausstattung,privat,Angebot,12300,control,kombi,2008,automatik,224,c_klasse,150000,0,diesel,mercedes_benz,nein,2016-03-13 00:00:00,0,56295,2016-03-26 07:15:34
168375,2016-03-19 13:43:28,Opel_Astra,privat,Angebot,250,test,kleinwagen,1994,manuell,60,astra,150000,5,benzin,opel,nein,2016-03-19 00:00:00,0,74575,2016-04-06 19:15:57
74194,2016-03-31 00:50:03,Opel_Corsa,privat,Angebot,550,control,kleinwagen,1997,manuell,45,corsa,150000,6,benzin,opel,nein,2016-03-30 00:00:00,0,88175,2016-04-05 23:17:32
245434,2016-04-03 13:59:20,Ford_Galaxy,privat,Angebot,1650,control,bus,1998,automatik,174,galaxy,125000,10,benzin,ford,nein,2016-04-03 00:00:00,0,84184,2016-04-05 12:47:00
346114,2016-04-04 17:46:53,Volkswagen_Touran_2.0_TDI_DPF_DSG_Highline,privat,Angebot,11200,test,bus,2007,automatik,140,touran,125000,1,diesel,volkswagen,nein,2016-04-04 00:00:00,0,91074,2016-04-06 19:46:33
174299,2016-03-28 13:48:21,VW_Lupo__75PS__15_Zoll_Alu_und_Gewindefahrwerk,privat,Angebot,1800,control,,2017,manuell,75,lupo,150000,12,benzin,volkswagen,nein,2016-03-28 00:00:00,0,35041,2016-04-02 06:18:16
101713,2016-03-14 17:47:24,Audi_A4_2.5_TDI_quattro,privat,Angebot,2600,test,limousine,2000,manuell,179,a4,150000,10,diesel,audi,nein,2016-03-14 00:00:00,0,75365,2016-03-16 08:17:50
332551,2016-03-28 18:50:54,Ford_Ka,privat,Angebot,1400,control,kleinwagen,2004,manuell,60,ka,100000,3,benzin,ford,ja,2016-03-28 00:00:00,0,35685,2016-04-07 03:15:39
243681,2016-03-12 08:36:16,Opel_zafira_top_gepflegt_voll_Leder,privat,Angebot,3500,control,bus,2002,manuell,125,zafira,150000,7,benzin,opel,,2016-03-12 00:00:00,0,45141,2016-03-13 00:45:45
4061,2016-03-24 21:00:30,Audi_A6_4.2_FSI_quattro_tiptronic_S_Line,privat,Angebot,11000,test,limousine,2006,automatik,349,a6,150000,9,benzin,audi,ja,2016-03-24 00:00:00,0,24598,2016-04-05 14:46:10
21729,2016-03-09 20:47:23,Skoda_Octavia_Combi_RS,privat,Angebot,7000,test,kombi,2006,,200,octavia,150000,0,,skoda,,2016-03-09 00:00:00,0,15711,2016-03-29 09:45:18
74193,2016-04-03 10:06:29,Mercedes_Benz_200_C_Kompressor,privat,Angebot,13200,test,limousine,2007,manuell,184,c_klasse,30000,5,benzin,mercedes_benz,,2016-04-03 00:00:00,0,56357,2016-04-06 16:47:10
90076,2016-03-07 13:57:17,Volkswagen_Sharan_1.9_TDI,privat,Angebot,3350,control,bus,2002,manuell,116,sharan,150000,11,diesel,volkswagen,nein,2016-03-07 00:00:00,0,1259,2016-03-08 15:49:17
78349,2016-03-14 18:41:14,Astra_mit_leichtem_Frontschaden,privat,Angebot,600,test,,2017,manuell,101,astra,150000,0,benzin,opel,ja,2016-03-14 00:00:00,0,6556,2016-04-02 05:18:07
36110,2016-03-23 11:36:23,Ford_Fiesta_mit_Klima._TÜV_03.2017,privat,Angebot,700,test,kleinwagen,2000,manuell,60,fiesta,150000,2,benzin,ford,nein,2016-03-23 00:00:00,0,27612,2016-03-24 19:45:09
179051,2016-03-15 08:36:54,Mercedes_Benz_E_220,privat,Angebot,500,test,,2017,,0,e_klasse,150000,0,lpg,mercedes_benz,ja,2016-03-15 00:00:00,0,51674,2016-04-05 17:22:07
16846,2016-03-10 15:57:17,Volkswagen_Passat_2.0_TDI_DSG_BlueMotion_Technology_Com...,privat,Angebot,21999,test,limousine,2011,automatik,170,passat,90000,2,diesel,volkswagen,nein,2016-03-10 00:00:00,0,63571,2016-04-05 13:17:26
295381,2016-03-27 12:57:01,Volkswagen_Golf_GTI_Performance_BlueMotion_Technology,privat,Angebot,28500,test,limousine,2014,manuell,230,golf,20000,11,benzin,volkswagen,nein,2016-03-27 00:00:00,0,31185,2016-04-07 08:44:23
349408,2016-03-08 20:48:43,Peugeot_206_SW_HDi_110,privat,Angebot,2400,control,kombi,2004,manuell,109,2_reihe,125000,12,diesel,peugeot,nein,2016-03-08 00:00:00,0,52146,2016-03-09 12:45:18
110093,2016-03-07 14:54:53,Auto_VW_Golf_4,privat,Angebot,700,control,kleinwagen,1998,manuell,75,golf,150000,1,benzin,volkswagen,,2016-03-07 00:00:00,0,45879,2016-03-07 19:46:45
290302,2016-03-09 21:55:30,Volkswagen_Polo_1.2_Trendline,privat,Angebot,6200,test,kleinwagen,2009,manuell,60,polo,125000,9,benzin,volkswagen,nein,2016-03-09 00:00:00,0,27777,2016-03-11 07:15:23
800,2016-04-05 00:54:03,Hyundai_Terracan_2.9_CRDi,privat,Angebot,2750,control,suv,2003,manuell,150,andere,150000,9,diesel,hyundai,nein,2016-04-04 00:00:00,0,69214,2016-04-07 09:46:51
157415,2016-04-01 15:42:27,Mercedes_Benz_C_200_CDI_Avantgarde_Xenon_Facelift_Euro4_Navi,privat,Angebot,4990,test,limousine,2005,automatik,122,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,48488,2016-04-01 15:42:27
292636,2016-03-07 09:53:07,Wartburg_Andere,privat,Angebot,650,control,limousine,1990,manuell,58,,150000,9,benzin,sonstige_autos,ja,2016-03-07 00:00:00,0,16816,2016-03-12 12:46:07
88413,2016-03-11 10:55:44,Opel_Corsa_1.2_16V,privat,Angebot,1400,test,kleinwagen,2003,manuell,102,corsa,125000,8,benzin,opel,nein,2016-03-11 00:00:00,0,24109,2016-03-15 01:15:14
18458,2016-03-14 22:48:39,Mercedes_Benz_E_200_T_Kompressor_Automatik,privat,Angebot,9800,control,kombi,2005,automatik,163,e_klasse,100000,9,benzin,mercedes_benz,nein,2016-03-14 00:00:00,0,89340,2016-03-31 22:46:59
